root_xwf_id,job_id,start_time,end_time,submit_host,submit_user,execution_host,execution_user,job_type,job_exit_code,bytes,lfn,src_label,src_url,src_proto_host,dst_label,dst_url,dst_proto_host,transfer_success,checksum_success,actual_checksum,expected_checksum,scenario
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000098,1588717006,1588717070,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_12244/pegasus.sDPiAUs3U/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000098,1588717006,1588717070,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_12244/pegasus.sDPiAUs3U/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000098,1588717006,1588717070,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_12244/pegasus.sDPiAUs3U/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000098,1588717006,1588717070,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_12244/pegasus.sDPiAUs3U/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000098,1588717006,1588717070,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_12244/pegasus.sDPiAUs3U/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000098,1588717006,1588717070,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_12244/pegasus.sDPiAUs3U/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000098,1588717006,1588717070,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_12244/pegasus.sDPiAUs3U/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000099,1588717021,1588717085,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20691/pegasus.uJF9bS1yq/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000099,1588717021,1588717085,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20691/pegasus.uJF9bS1yq/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000099,1588717021,1588717085,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20691/pegasus.uJF9bS1yq/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000099,1588717021,1588717085,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20691/pegasus.uJF9bS1yq/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000099,1588717021,1588717085,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20691/pegasus.uJF9bS1yq/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000099,1588717021,1588717085,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20691/pegasus.uJF9bS1yq/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000099,1588717021,1588717085,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20691/pegasus.uJF9bS1yq/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000013,1588717026,1588717090,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20913/pegasus.4eJRGyPbW/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000013,1588717026,1588717090,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20913/pegasus.4eJRGyPbW/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000013,1588717026,1588717090,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20913/pegasus.4eJRGyPbW/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000013,1588717026,1588717090,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20913/pegasus.4eJRGyPbW/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000013,1588717026,1588717090,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20913/pegasus.4eJRGyPbW/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000013,1588717026,1588717090,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20913/pegasus.4eJRGyPbW/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000013,1588717026,1588717090,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_20913/pegasus.4eJRGyPbW/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000014,1588717071,1588717135,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_13306/pegasus.oDOU1LI6l/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000014,1588717071,1588717135,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_13306/pegasus.oDOU1LI6l/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000014,1588717071,1588717135,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_13306/pegasus.oDOU1LI6l/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000014,1588717071,1588717135,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_13306/pegasus.oDOU1LI6l/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000014,1588717071,1588717135,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_13306/pegasus.oDOU1LI6l/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000014,1588717071,1588717135,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_13306/pegasus.oDOU1LI6l/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000014,1588717071,1588717135,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_13306/pegasus.oDOU1LI6l/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000016,1588717086,1588717149,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_21921/pegasus.DvmfMFCA9/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000016,1588717086,1588717149,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_21921/pegasus.DvmfMFCA9/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000016,1588717086,1588717149,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_21921/pegasus.DvmfMFCA9/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000016,1588717086,1588717149,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_21921/pegasus.DvmfMFCA9/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000016,1588717086,1588717149,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_21921/pegasus.DvmfMFCA9/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000016,1588717086,1588717149,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_21921/pegasus.DvmfMFCA9/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000016,1588717086,1588717149,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_21921/pegasus.DvmfMFCA9/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000018,1588717091,1588717155,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22107/pegasus.HatoPpVwt/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000018,1588717091,1588717155,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22107/pegasus.HatoPpVwt/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000018,1588717091,1588717155,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22107/pegasus.HatoPpVwt/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000018,1588717091,1588717155,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22107/pegasus.HatoPpVwt/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000018,1588717091,1588717155,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22107/pegasus.HatoPpVwt/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000018,1588717091,1588717155,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22107/pegasus.HatoPpVwt/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000018,1588717091,1588717155,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22107/pegasus.HatoPpVwt/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000085,1588717136,1588717200,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_14338/pegasus.1M8Wf69qF/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
